Sample	Chr	Start	End	Gene_name	Tumor.LogR	Tumor.Copy_Number	Tumor.Call	Tumor.LogR_Copy_Number	Plasma.LogR	Plasma.Copy_Number	Plasma.Call	Plasma.LogR_Copy_Number	Tumor_Plamsa_match
./derived_data/cna/seg/E06	chr5	173000001	174000000	ATP6V0E1|SNORA74B|C5orf41|BNIP1|NKX2-5|STC2|LOC285593|BOD1|CPEB4|C5orf47	-0.0765	3	Copy Gain	2.99299782576429	-0.0108	2	Copy Neutral	1.6968961403542	FALSE
./derived_data/cna/seg/E06	chr5	93000001	94000000	FLJ42709|NR2F1|FAM172A|POU5F2	-0.0765	3	Copy Gain	2.99299782576429	-0.0109	2	Copy Neutral	1.69442391894712	FALSE
./derived_data/cna/seg/E06	chr12	114000001	115000000	TBX5|AK091766|TBX3|CR591392	-0.0762	3	Copy Gain	2.99420057574277	0.0183	2	Copy Neutral	2.42364231042701	FALSE
./derived_data/cna/seg/E06	chr12	62000001	63000000	FAM19A2|USP15|MON2|C12orf61|DM004315|PPM1H|RPL14P1	-0.0762	3	Copy Gain	2.99420057574277	-0.0132	2	Copy Neutral	1.63761009664194	FALSE
./derived_data/cna/seg/E06	chr12	112000001	113000000	TMEM116|ERP29|C12orf30|TRAFD1|C12orf51|RPL6|PTPN11|RPH3A|OAS1|OAS3|OAS2	-0.0761	3	Copy Gain	2.99460154798433	0.0423	2	Copy Neutral	3.03414980037404	FALSE
./derived_data/cna/seg/E06	chr5	168000001	169000000	ODZ2|CR607597|WWC1|RARS|FBLL1|M55536|PANK3|DM004193|SLIT3|DM004473	-0.0757	3	Copy Gain	2.99620571491224	0.0681	2	Copy Neutral	3.7018721099497	FALSE
./derived_data/cna/seg/E06	chr5	156000001	157000000	SGCD|PPP1R2P3|TIMD4	-0.0748	3	Copy Gain	2.99981671710193	-0.0494	2	Copy Neutral	0.755239022303179	FALSE
./derived_data/cna/seg/E06	chr5	114000001	115000000	KCNN2|AK097686	-0.0745	3	Copy Gain	3.00102088517645	-0.0847	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E06	chr5	123000001	124000000	SNX24|PPIC|PRDM6|CEP120|CSNK1G3	-0.0741	3	Copy Gain	3.0026268321693	-0.0244	2	Copy Neutral	1.36224221262363	FALSE
./derived_data/cna/seg/E06	chr5	157000001	158000000	HAVCR1|HAVCR2|MED7|FAM71B|ITK|CYFIP2|C5orf40|NIPAL4|ICHTHYIN|ADAM19|SOX30|C5orf52|THG1L|LSM11|CLINT1	-0.074	3	Copy Gain	3.00302838849469	-0.021	2	Copy Neutral	1.44561017265767	FALSE
./derived_data/cna/seg/E06	chr17	39000001	40000000	FLJ43826|AK124220|PLXDC1|ARL5C|CACNB1|RPL19|STAC2|LOC90110|FBXL20|MED1|CRKRS|NEUROD2|PPP1R1B|STARD3|TCAP|PNMT|PGAP3|ERBB2|C17orf37|GRB7|IKZF3|ZPBP2|GSDMB|ORMDL3|GSDMA|PSMD3	-0.0736	3	Copy Gain	2.69590245229545	0.0425	2	Copy Neutral	3.03928015287304	FALSE
./derived_data/cna/seg/E06	chr5	142000001	143000000	GNPDA1|NDFIP1|SPRY4|FGF1|ARHGAP26|BC039527	-0.0736	3	Copy Gain	3.00463489216282	0.0511	2	Copy Neutral	3.26055947691792	FALSE
./derived_data/cna/seg/E06	chr15	40000001	41000000	EIF2AK4|SRP14|AK127696|BMF|BUB1B|PAK6|C15orf56|PLCB2|AL832909|C15orf52|LOC644844|DISP2|C15orf23|IVD|BAHD1|CHST14|CR614561|C15orf57|RPUSD2|CASC5|AK125393|RAD51|FAM82A2|GCHFR|DNAJC17|C15orf62|ZFYVE19|PPP1R14D|SPINT1|RHOV|VPS18|BC031952|DLL4|CHAC1|INO80	-0.0735	3	Copy Gain	3.00503658768114	0.0085	2	Copy Neutral	2.17725731816806	FALSE
./derived_data/cna/seg/E06	chr15	41000001	42000000	INO80|EXD1|CHP|LOC729082|BC067230|OIP5|NUSAP1|NDUFAF1|RTF1|ITPKA|LTK|RPAP1|TYRO3|MGA|MAPKBP1|BC045779|JMJD7-PLA2G4B|SPTBN5|AK057625|EHD4|PLA2G4E	-0.0733	3	Copy Gain	3.00584006225285	0.0124	2	Copy Neutral	2.275108041583	FALSE
./derived_data/cna/seg/E06	chr5	180000001	181000000	RNF130|CS548413|RASGEF1C|MAPK9|GFPT2|CNOT6|SCGB3A1|FLT4|DQ596879|DQ579975|DQ579192|DQ570121|DQ601567|OR2Y1|MGAT1|AK026101|LOC729678|ZFP62|BTNL8|BTNL3	-0.0727	3	Copy Gain	3.00825115438743	0.0211	2	Copy Neutral	2.49434597574717	FALSE
./derived_data/cna/seg/E06	chr15	59000001	60000000	RNF111|CCNB2|MYO1E|LDHAL6B|FAM81A|GCNT3|GTF2A2|BNIP2	-0.0719	3	Copy Gain	3.01146750412232	0.0314	2	Copy Neutral	2.75561848876137	FALSE
./derived_data/cna/seg/E06	chr15	97000001	98000000	BC024169|LOC91948|ARRDC4	-0.0715	3	Copy Gain	2.70174978033303	-0.0236	2	Copy Neutral	1.38184053109778	FALSE
./derived_data/cna/seg/E06	chr8	64000001	65000000	BX537629|LOC401463|BHLHE22|CYP7B1	-0.0713	3	Copy Gain	3.01388093713092	-0.0283	1	Hemizygous Deletions	1.26685588320656	FALSE
./derived_data/cna/seg/E06	chr12	3000001	4000000	TEAD4|TSPAN9|AK056228|AK095365|BC047090|DQ591331|DQ584103|DQ574794|DQ600002|DQ594785|DQ596092|DQ579489|AK125333|PRMT8|EFCAB4B|PARP11	-0.0704	3	Copy Gain	3.01750296913804	0.0789	2	Copy Neutral	3.98494873705763	FALSE
./derived_data/cna/seg/E06	chr22	36000001	37000000	RBM9|APOL3|APOL4|APOL2|AX747758|APOL1|MYH9|AX748195|TXN2|FOXRED2|EIF3D|CACNG2|AK123632|RABL4|PVALB|NCF4|CSF2RB|C22orf33	-0.0704	3	Copy Gain	3.01750296913804	0.0356	3	Copy Gain	2.86269334171814	TRUE
./derived_data/cna/seg/E06	chr8	15000001	16000000	SGCZ|TUSC3	-0.0699	3	Copy Gain	3.01951618570127	-0.1363	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E06	chr5	175000001	176000000	DRD1|SFXN1|HRH2|CPLX2|THOC3	-0.0697	3	Copy Gain	3.02032166771063	0.0478	2	Copy Neutral	3.17549396774462	FALSE
./derived_data/cna/seg/E06	chr12	10000001	11000000	CLEC12B|CLEC9A|CLEC1A|CLEC7A|OLR1|C12orf59|GABARAPL1|KLRD1|AK096314|KLRK1|KLRC4|KLRC2|KLRC1|LY49L|MAGOHB|STYK1|CSDA|TAS2R7|TAS2R8|TAS2R9|TAS2R10|PRR4|PRH1|TAS2R13|PRH2|TAS2R14|TAS2R50|TAS2R20	-0.0689	3	Copy Gain	3.02354471261546	0.0512	2	Copy Neutral	3.263140258332	FALSE
./derived_data/cna/seg/E06	chr12	21000001	22000000	SLCO1B1|SLCO1A2|IAPP|PYROXD1|RECQL|GOLT1B|C12orf39|GYS2|LDHB|KCNJ8|ABCC9	-0.0679	3	Copy Gain	3.02757603285971	0.0181	2	Copy Neutral	2.41859729753951	FALSE
./derived_data/cna/seg/E06	chr12	24000001	25000000	AK057456|BCAT1|DAD1L|C12orf77	-0.0679	3	Copy Gain	3.02757603285971	-0.0134	2	Copy Neutral	1.63267404340433	FALSE
./derived_data/cna/seg/E06	chr12	11000001	12000000	TAS2R19|TAS2R31|PRH1|TAS2R46|TAS2R43|TAS2R30|TAS2R42|PRB3|PRB4|PRB1|PRB2|BC041827|ETV6	-0.0677	3	Copy Gain	3.02838263227858	0.0046	2	Copy Neutral	2.07967075486056	FALSE
./derived_data/cna/seg/E06	chr12	65000001	66000000	WIF1|LEMD3|MSRB3|BC043551|RPSAP52|HMGA2|AK128707	-0.0676	3	Copy Gain	3.02878597392187	0.075	2	Copy Neutral	3.88248208760672	FALSE
./derived_data/cna/seg/E06	chr17	77000001	78000000	C17orf86|SCARNA16|SEC14L1|SEPT9|BC040189|AK130926|FLJ45079	-0.0675	3	Copy Gain	3.02918934352363	0.0739	2	Copy Neutral	3.85363128383678	FALSE
./derived_data/cna/seg/E06	chr11	108000001	109000000	CUL5|ACAT1|NPAT|ATM|C11orf65|KDELC2|EXPH5|DDX10	-0.0669	3	Copy Gain	2.71458799377218	-0.0162	2	Copy Neutral	1.56364109959878	FALSE
./derived_data/cna/seg/E06	chr3	109000001	110000000	MORC1|AK026416|C3orf66|DPPA2|DPPA4|FLJ25363	-0.0667	3	Copy Gain	2.71514710606904	-0.0596	2	Copy Neutral	0.510587186140826	FALSE
./derived_data/cna/seg/E06	chr15	64000001	65000000	DAPK2|FAM96A|SNX1|SNX22|PPIB|CSNK1G1|KIAA0101|TRIP4|ZNF609|OAZ2|RBPMS2|PIF1|PLEKHO2|ANKDD1A|SPG21	-0.066	3	Copy Gain	2.71710460960759	-0.0504	2	Copy Neutral	0.731176998617643	FALSE
./derived_data/cna/seg/E06	chr5	146000001	147000000	SH3RF2|PLAC8L1|LARS|RBM27|POU4F3|TCERG1|GPR151|PPP2R2B	-0.066	3	Copy Gain	3.03524324388603	0.0236	2	Copy Neutral	2.55759030944149	FALSE
./derived_data/cna/seg/E06	chr5	116000001	117000000	LVRN|COMMD10|SEMA6A	-0.0651	3	Copy Gain	3.03887860655119	-0.0086	2	Copy Neutral	1.75132838827331	FALSE
./derived_data/cna/seg/E06	chr12	26000001	27000000	RASSF8|BHLHE41|BC041929|SSPN|ITPR2|C12orf11|FGFR1OP2|TM7SF3	-0.0647	3	Copy Gain	3.04049505138842	-0.0166	2	Copy Neutral	1.55379018307629	FALSE
./derived_data/cna/seg/E06	chr9	127000001	128000000	RALGPS1|ANGPTL2|GARNL3|SLC2A8|ZNF79|RPL12|SNORA65|LRSAM1|AX747547|FAM129B|STXBP1|C9orf117|PTRH1|TTC16|TOR2A|SH2D3C|CDK9|FPGS|ENG|AK057719|AK1|ST6GALNAC6|ST6GALNAC4|PIP5KL1|DPM2|FAM102A	-0.0646	3	Copy Gain	3.04089923262972	0.0372	2	Copy Neutral	2.90356582593545	FALSE
./derived_data/cna/seg/E06	chr14	37000001	38000000	BC053597|SLC25A21|MIPOL1|FOXA1|C14orf25|TTC6|AK125955	-0.0643	3	Copy Gain	2.72186250285997	0.0108	2	Copy Neutral	2.23493215300577	FALSE
./derived_data/cna/seg/E06	chr5	112000001	113000000	TIGA1|SNORA13|EPB41L4A|FLJ11235|APC|SRP19|ZRSR2|REEP5|DCP2	-0.0641	3	Copy Gain	3.04292055912524	7e-04	2	Copy Neutral	1.98234763852771	FALSE
./derived_data/cna/seg/E06	chr5	91000001	92000000	GPR98|AK091866|ARRDC3|LOC100129716	-0.0637	3	Copy Gain	3.04453812478506	-0.0727	2	Copy Neutral	0.19890413152094	FALSE
./derived_data/cna/seg/E06	chr5	117000001	118000000	BC045192	-0.0636	3	Copy Gain	3.04494258628056	-0.0027	2	Copy Neutral	1.8977162384453	FALSE
./derived_data/cna/seg/E06	chr4	39000001	40000000	TMEM156|KLHL5|WDR19|RFC1|KLB|RPL9|LIAS|LOC401127|UGDH|AK056558|CR591173|C4orf34|BC040333|UBE2K|PDS5A	-0.0635	3	Copy Gain	2.72410345214216	-0.0584	2	Copy Neutral	0.539280058533205	FALSE
./derived_data/cna/seg/E06	chr15	49000001	50000000	SECISBP2L|COPS2|GALK2|C15orf33|FGF7|DTWD1|ATP8B4	-0.0634	3	Copy Gain	3.04575159338183	0.0255	2	Copy Neutral	2.60572935293926	FALSE
./derived_data/cna/seg/E06	chr12	67000001	68000000	CAND1|CR624880|AK055974|DYRK2|BC035381|AK124066	-0.0627	3	Copy Gain	3.0485840015981	0.0466	2	Copy Neutral	3.14460926594861	FALSE
./derived_data/cna/seg/E06	chr5	107000001	108000000	EFNA5|FBXL17	-0.0625	3	Copy Gain	3.04939351354171	-0.0472	2	Copy Neutral	0.808234219456167	FALSE
./derived_data/cna/seg/E06	chr12	47000001	48000000	AMIGO2|AX747844|LOC100233209|FAM113B|RPAP3|P11|AL831948|RAPGEF3|SLC48A1|HDAC7|VDR|TMEM106C|COL2A1	-0.0615	3	Copy Gain	3.05344275702044	-0.0332	2	Copy Neutral	1.14737644979419	FALSE
./derived_data/cna/seg/E06	chr11	47000001	48000000	C11orf49|ARFGAP2|PACSIN3|DDB2|ACP2|NR1H3|MADD|MYBPC3|SPI1|SLC39A13|PSMC3|RAPSN|CUGBP1|PTPMT1|KBTBD4|NDUFS3|FAM180B|C1QTNF4|MTCH2|AGBL2|FNBP4|NUP160|PTPRJ	-0.0612	3	Copy Gain	3.05465807747597	-0.0486	2	Copy Neutral	0.774500653396422	FALSE
./derived_data/cna/seg/E06	chr11	22000001	23000000	ANO5|SLC17A6|FANCF|GAS2|SVIP|CR608644	-0.0605	3	Copy Gain	2.73251808796676	0.0205	2	Copy Neutral	2.47918363629017	FALSE
./derived_data/cna/seg/E06	chr5	160000001	161000000	TTC1|PWWP2A|FABP6|AK097242|CCNJL|C1QTNF2|C5orf54|SLU7|PTTG1|DQ658414|ATP10B|LOC285629	-0.0604	3	Copy Gain	3.05790016780932	-0.0041	2	Copy Neutral	1.86292594525006	FALSE
./derived_data/cna/seg/E06	chr11	56000001	57000000	OR5AS1|OR8I2|OR8H2|OR8H3|OR8J3|OR8K5|OR5J2|OR5T2|OR5T3|OR5T1|OR8H1|OR8K3|OR8K1|OR8J1|OR8U8|OR5R1|OR5M9|OR5M3|OR5M8|OR5M11|OR5M10|OR5M1|OR5AP2|OR5AR1|OR9G9|OR9G4|AB231740|AK096987|OR5AK2	-0.059	3	Copy Gain	3.06357815364045	-0.0737	2	Copy Neutral	0.175227596180882	FALSE
./derived_data/cna/seg/E06	chr15	89000001	90000000	ABHD2|RLBP1|FANCI|POLG|LOC254559|RHCG|LOC283761|C15orf42|KIF7|PLIN1|PEX11A|WDR93|MESP1|MESP2|ANPEP|C15orf38	-0.0583	3	Copy Gain	2.7386999512048	0.0261	3	Copy Gain	2.62094433222568	TRUE
./derived_data/cna/seg/E06	chr11	68000001	69000000	UNC93B1|ALDH3B1|NDUFS8|TCIRG1|CHKA|AX747648|SUV420H1|C11orf24|LRP5|SAPS3|GAL|MTL5|CPT1A|MRPL21|IGHMBP2|MRGPRD	-0.058	3	Copy Gain	3.06763723257079	0.0341	2	Copy Neutral	2.8244165338666	FALSE
./derived_data/cna/seg/E06	chr1	27000001	28000000	TRNP1|FAM46B|SLC9A1|WDTC1|TMEM222|SYTL1|MAP3K6|FCN3|CD164L2|GPR3|WASF2|AHDC1|FGR|IFI6|FAM76A|STX12|PPP1R8|SCARNA1|C1orf38|RPA2|SMPDL3B|XKR8|EYA3	-0.0579	3	Copy Gain	2.7398249394943	-0.0268	3	Copy Gain	1.30351242072936	TRUE
./derived_data/cna/seg/E06	chr15	54000001	55000000	UNC13C	-0.0579	3	Copy Gain	3.06804329522993	0.0667	2	Copy Neutral	3.66533190217776	FALSE
./derived_data/cna/seg/E06	chr5	136000001	137000000	TGFBI|DAMS|SMAD5|LOC389332|TRPC7|SPOCK1	-0.0579	3	Copy Gain	3.06804329522993	-0.0222	2	Copy Neutral	1.41616374950578	FALSE
./derived_data/cna/seg/E06	chr15	56000001	57000000	RFX7|TEX9|MNS1|BC037892|ZNF280D|TCF12	-0.0578	3	Copy Gain	3.06844938603616	0.0406	2	Copy Neutral	2.99057050761544	FALSE
./derived_data/cna/seg/E06	chr8	65000001	66000000	AK094960|ARMC1|MTFR1|PDE7A	-0.0576	3	Copy Gain	3.06926165209771	-0.0331	1	Hemizygous Deletions	1.14981075144599	FALSE
./derived_data/cna/seg/E06	chr5	169000001	170000000	AK098705|SLIT3|CCDC99|DOCK2|FAM196B	-0.0575	3	Copy Gain	3.06966782735693	0.0188	2	Copy Neutral	2.43625790288935	FALSE
./derived_data/cna/seg/E06	chr12	1000001	2000000	ERC1|AX746535|FBXL14|WNT5B|ADIPOR2|CACNA2D4|LRTM2|AK057909|DCP1B|CACNA1C	-0.0573	3	Copy Gain	3.07048026234203	-0.0017	2	Copy Neutral	1.92258712581434	FALSE
./derived_data/cna/seg/E06	chr12	89000001	90000000	AK055062|DUSP6|GALNT4|ATP2B1|LOC338758	-0.0571	3	Copy Gain	3.07129280996233	-0.0576	2	Copy Neutral	0.558421903340222	FALSE
./derived_data/cna/seg/E06	chr12	30000001	31000000	IPO8|CAPRIN2|BC072678|TSPAN11	-0.0569	3	Copy Gain	3.07210547023346	-0.0228	2	Copy Neutral	1.40144972020098	FALSE
./derived_data/cna/seg/E06	chr5	148000001	149000000	SPINK5|SPINK5L2|SPINK6|AK054753|SPINK5L3|SPINK7|SPINK9|FBXO38|HTR4|ADRB2|SH3TC2	-0.0568	3	Copy Gain	3.07251184261797	0.0369	2	Copy Neutral	2.89589878194825	FALSE
./derived_data/cna/seg/E06	chr22	43000001	44000000	TTLL1|BIK|MCAT|TSPO|TTLL12|AK056490|SCUBE1|BC036874|MPPED1|EFCAB6|SULT4A1|PNPLA5|PNPLA3|SAMM50	-0.0563	3	Copy Gain	3.074544127108	0.1193	3	Copy Gain	5.06285542310215	TRUE
./derived_data/cna/seg/E06	chr14	102000001	103000000	DYNC1H1|HSP90AA1|WDR20|RAGE|ZNF839|CINP|TECPR2|ANKRD9|RCOR1|TRAF3|AMN|CDC42BPB	-0.0562	3	Copy Gain	2.744609621032	-0.0104	2	Copy Neutral	1.70678673977398	FALSE
./derived_data/cna/seg/E06	chr5	113000001	114000000	DCP2|MCC|TSSK1B|YTHDC2	-0.0557	3	Copy Gain	3.07698379840236	-0.0016	2	Copy Neutral	1.92507516283789	FALSE
./derived_data/cna/seg/E06	chr11	24000001	25000000	LUZP2	-0.0554	3	Copy Gain	2.74686318749275	-0.045	2	Copy Neutral	0.861310291895084	FALSE
./derived_data/cna/seg/E06	chr1	156000001	157000000	SSR2|UBQLN4|ROBLD3|RAB25|MEX3A|LMNA|SEMA4A|SLC25A44|PMF1|BGLAP|PAQR6|SMG5|TMEM79|C1orf85|VHLL|CCT3|C1orf182|RHBG|CR612522|C1orf61|DM004329|MEF2D|IQGAP3|TTC24|APOA1BP|GPATCH4|HAPLN2|BCAN|NES|CRABP2|ISG20L2|C1orf66|MRPL24|HDGF|PRCC|SH2D2A|INSRR|NTRK1|PEAR1|C1orf92|ARHGEF11	-0.0549	3	Copy Gain	2.74827230124683	0.0109	2	Copy Neutral	2.23744184088716	FALSE
./derived_data/cna/seg/E06	chr12	78000001	79000000	NAV3|BC045810|BC047615	-0.0537	3	Copy Gain	3.08512336783473	-0.0333	2	Copy Neutral	1.14494231686947	FALSE
./derived_data/cna/seg/E06	chr12	70000001	71000000	CNOT2|KCNMB4|BC047427|BC031864|PTPRB|PTPRR	-0.0535	3	Copy Gain	3.08593794556121	0.0036	2	Copy Neutral	2.05469102314387	FALSE
./derived_data/cna/seg/E06	chr12	12000001	13000000	BC038742|BCL2L14|LRP6|MANSC1|LOH12CR2|LOH12CR1|DUSP16|CREBL2|GPR19|CDKN1B|APOLD1|DDX47|RPL13AP20|GPRC5A|TVAS4|GPRC5D|HEBP1|BC042978	-0.0529	3	Copy Gain	3.08838235639693	-7e-04	2	Copy Neutral	1.94747525834487	FALSE
./derived_data/cna/seg/E06	chr15	66000001	67000000	CR603722|MEGF11|DIS3L|TIPIN|SCARNA14|MAP2K1|SNAPC5|RPL4|SNORD18B|SNORD18A|ZWILCH|LCTL|BC016970|SMAD6|BX538221	-0.0525	3	Copy Gain	2.75504284942421	0.0723	3	Copy Gain	3.81170572736507	TRUE
./derived_data/cna/seg/E06	chr12	68000001	69000000	AK124066|IFNG|IL26|IL22|MDM1|RAP1B|CR620484|BC038739|NUP107|SLC35E3|MDM2|CPM	-0.0515	3	Copy Gain	3.09408993668537	-0.0258	2	Copy Neutral	1.32797129462098	FALSE
./derived_data/cna/seg/E06	chr12	61000001	62000000	FAM19A2	-0.0513	3	Copy Gain	3.09490575752839	0.0341	2	Copy Neutral	2.8244165338666	FALSE
./derived_data/cna/seg/E06	chr5	132000001	133000000	ACSL6|IL3|CSF2|P4HA2|BC030525|PDLIM4|SLC22A4|BC043424|BC045788|BX538252|SLC22A5|C5orf56|LOC441108|IRF1|IL5|RAD50|IL13|IL4|KIF3A|CCNI2|SEPT8|ANKRD43|SHROOM1|GDF9|UQCRQ|LEAP2|AFF4|ZCCHC10	-0.0511	3	Copy Gain	3.09572169147604	0.0103	2	Copy Neutral	2.22238632264183	FALSE
./derived_data/cna/seg/E06	chr11	102000001	103000000	KIAA1377|C11orf70|BC040646|YAP1|BIRC3|BIRC2|TMEM123|MMP7|MMP20|MMP27|MMP8|AB231724|MMP10|AK097805|MMP1|MMP3|MMP12|MMP13	-0.0509	3	Copy Gain	2.759562809574	-0.0117	2	Copy Neutral	1.67465231548703	FALSE
./derived_data/cna/seg/E06	chr15	53000001	54000000	WDR72	-0.0509	3	Copy Gain	3.09653773854399	0.0626	2	Copy Neutral	3.5585250464464	FALSE
./derived_data/cna/seg/E06	chr12	29000001	30000000	FAR2|AX746523|ERGIC2|OVCH1|TMTC1	-0.0506	3	Copy Gain	3.09776202128079	-0.0228	2	Copy Neutral	1.40144972020098	FALSE
./derived_data/cna/seg/E06	chr5	94000001	95000000	FAM172A|C5orf36|CR590796|ANKRD32|MCTP1|CR614705	-0.05	3	Copy Gain	3.10021135063407	0.0067	2	Copy Neutral	2.13218458445943	FALSE
./derived_data/cna/seg/E06	chr8	24000001	25000000	ADAM28|ADAMDEC1|ADAM7|AK308605|NEFM|NEFL	-0.0498	3	Copy Gain	3.10102802014408	0.023	2	Copy Neutral	2.54240167287424	FALSE
./derived_data/cna/seg/E06	chr5	147000001	148000000	PPP2R2B|STK32A|DPYSL3|AK027578|JAKMIP2|SPINK1|SCGB3A2|C5orf46	-0.0496	3	Copy Gain	3.10184480287637	0.057	2	Copy Neutral	3.41313206864792	FALSE
./derived_data/cna/seg/E06	chr17	73000001	74000000	SLC39A11|SSTR2|COG1|FAM104A|C17orf80|CPSF4L|CDC42EP4|SDK2|C17orf54	-0.0493	3	Copy Gain	3.10307018930092	0.1506	2	Copy Neutral	5.91896704155882	FALSE
./derived_data/cna/seg/E06	chr11	32000001	33000000	RCN1|WT1|EIF3M|CCDC73|PRRG4|QSER1	-0.0485	3	Copy Gain	2.76635215574442	0.0304	2	Copy Neutral	2.73017038812176	FALSE
./derived_data/cna/seg/E06	chr11	62000001	63000000	INCENP|SCGB1D1|SCGB2A1|SCGB1D2|SCGB2A2|SCGB1D4|ASRGL1|SCGB1A1|AHNAK|EEF1G|TUT1|MTA2|EML3|ROM1|B3GAT3|GANAB|INTS5|C11orf48|METTL12|SNORA57|C11orf83|UBXN1|LRRN4CL|BSCL2|GNG3|HNRNPUL2|TTC9C|ZBTB3|POLR2G|TAF6L|TMEM179B|TMEM223|NXF1|STX5|WDR74|SNHG1|SNORD30|SNORD28|SLC3A2|CHRM1|SLC22A6|SLC22A8	-0.0485	3	Copy Gain	3.10633913245382	-0.0401	2	Copy Neutral	0.979816472295537	FALSE
./derived_data/cna/seg/E06	chr15	95000001	96000000	BC040875|LOC145820	-0.0481	3	Copy Gain	2.76748481191591	-0.0262	2	Copy Neutral	1.31818571058542	FALSE
./derived_data/cna/seg/E06	chr22	42000001	43000000	WBP2NL|NAGA|FAM109B|C22orf32|NDUFA6|AK123630|CYP2D6|TCF20|LOC388906|BC038245|NFAM1|SERHL|RRP7A|SERHL2|RRP7B|POLDIP3|CYB5R3|DL491727|BC093719|A4GALT|DQ595055|ARFGAP3|PACSIN2	-0.048	3	Copy Gain	3.10838314262094	0.0611	3	Copy Gain	3.51952514389188	TRUE
./derived_data/cna/seg/E06	chr3	163000001	164000000	BC073807|LOC647107	-0.0478	3	Copy Gain	2.76833451015641	-0.046	2	Copy Neutral	0.837174770683334	FALSE
./derived_data/cna/seg/E06	chr14	39000001	40000000	SEC23A|SIP1|TRAPPC6B|PNN|MIA2|BC015671|CTAGE5|FBXO33	-0.0477	3	Copy Gain	2.76861778216991	-0.0844	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E06	chr14	73000001	74000000	ZFYVE1|RBM25|PSEN1|BC016143|PAPLN|BC044305|NUMB|AK055876|HEATR4|C14orf169|ACOT2|ACOT4|ACOT6|DNAL1|PNMA1|C14orf43|BC038204|PTGR2|ZNF410|FAM161B|COQ6|ENTPD5	-0.0473	3	Copy Gain	2.76975106659351	-0.0536	2	Copy Neutral	0.654290506749808	FALSE
./derived_data/cna/seg/E06	chr9	131000001	132000000	LAMC3|AIF1L|NUP214|FAM78A|PPAPDC3|BAT2L|SNORD62A|LQFBS-1|POMT1|UCK1|RAPGEF1|MED27	-0.0467	3	Copy Gain	3.11370088555476	0.0409	2	Copy Neutral	2.99825724008154	FALSE
./derived_data/cna/seg/E06	chr5	141000001	142000000	PCDHAC2|PCDHB1|PCDHB2|BC016751|PCDHB3|PCDHB4|PCDHB5|PCDHB6|PCDHB17|PCDHB7|PCDHB8|PCDHB16|PCDHB9|PCDHB10|PCDHB11|PCDHB12|PCDHB13|PCDHB14|PCDH-psi2|PCDHpsi-5|PCDHB15|SLC25A2|TAF7|PCDH-psi3|PCDHGC5|DIAPH1|BC041908|HDAC3|RELL2|FCHSD1|ARAP3|PCDH1|BC127870|KIAA0141|PCDH12|RNF14	-0.046	3	Copy Gain	3.11656627097291	-0.0786	2	Copy Neutral	0.059449502995137	FALSE
./derived_data/cna/seg/E06	chr11	119000001	120000000	RPL23AP64|CCDC84|RPS25|TRAPPC4|SLC37A4|HYOU1|VPS11|HMBS|H2AFX|DPAGT1|C2CD2L|HINFP|ABCG4|NLRX1|PDZD3|CCDC153|CBL|MCAM|RNF26|MFRP|USP2|CR610619|THY1|DQ570612|PVRL1	-0.0459	3	Copy Gain	2.77372003741977	0.0726	2	Copy Neutral	3.81956322785438	FALSE
./derived_data/cna/seg/E06	chr20	32000001	33000000	C20orf160|HCK|TM9SF4|TSPYL3|PLAGL2|POFUT1|KIF3B|ASXL1|C20orf112|LOC284804|LOC149950|LOC284805|COMMD7|DNMT3B|MAPRE1|EFCAB8|SPAG4L	-0.0456	3	Copy Gain	2.77457103237378	0.0106	2	Copy Neutral	2.22991329908775	FALSE
./derived_data/cna/seg/E06	chr14	103000001	104000000	CDC42BPB|C14orf73|TNFAIP2|BX161461|CR611781|BC042372|EIF5|SNORA28|MARK3|CKB|TRMT61A|BAG5|KLC1|AX746968|XRCC3|ZFYVE21|PPP1R13B|AK057986|C14orf2|TDRD9	-0.0451	3	Copy Gain	2.77598975059937	5e-04	2	Copy Neutral	1.97736379783151	FALSE
./derived_data/cna/seg/E06	chr15	96000001	97000000	AK307134|NR2F2|DQ600900|DQ584981|DQ595383|DQ590792|DQ576810|DQ599228|DQ574839|DQ577036|DQ584667|DQ584301|DQ595853|DQ597589|DQ594400|DQ593500|DQ586610|DQ599953|SPATA8	-0.045	3	Copy Gain	2.77627355325209	-0.039	2	Copy Neutral	1.0064752662122	FALSE
./derived_data/cna/seg/E06	chr5	127000001	128000000	MARCH3|AK126569|MEGF10|PRRC1|CTXN3	-0.045	3	Copy Gain	3.12066209119947	0.0198	2	Copy Neutral	2.4615022082966	FALSE
./derived_data/cna/seg/E06	chr22	45000001	46000000	PHF21B|DJ031123|NUP50|C22orf9|UPK3A|FAM118A|DQ593805|DQ586951|SMC1B|RIBC2|FBLN1|BC045163|ATXN10|WNT7B	-0.0442	3	Copy Gain	3.1239407920793	0.0951	3	Copy Gain	4.4135569057852	TRUE
./derived_data/cna/seg/E06	chr13	91000001	92000000	C13orf25|GPC5	-0.0438	3	Copy Gain	2.77968071992066	-0.0119	2	Copy Neutral	1.66971112746344	FALSE
